LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
5781308601,03/20/2021,0988,PPS,EL TAPATIO 5 LLC,25 S Lake Powell Blvd,Page,AZ,86040-0840,01/11/2022,Paid in Full,60,100,180950.0,180950.0,0.0,,426411,Timberline Bank,649 Market Street,GRAND JUNCTION,CO,81505,R,N,N,Existing or more than 2 years old,Page,COCONINO,AZ,86040-0840,AZ-02,25.0,722511,Unanswered,Hispanic or Latino,1.0,180947.0,,,,,,Limited  Liability Company(LLC),426411,Timberline Bank,GRAND JUNCTION,CO,Female Owned,Unanswered,,182221.68,12/09/2021
5921027008,04/06/2020,0988,PPP,"ENCHANTED GARDEN LANDSCAPE, INC.",21602 N 21ST AVE,PHOENIX,AZ,85027-2601,08/06/2021,Paid in Full,24,100,435149.17,435149.17,0.0,,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,Y,Y,Existing or more than 2 years old,PHOENIX,MARICOPA,AZ,85027-2601,AZ-01,51.0,561730,White,Not Hispanic or Latino,,435149.17,,,,,,Corporation,426479,"T Bank, National Association",DALLAS,TX,Male Owned,Non-Veteran,,440764.38,07/29/2021
6756017005,04/07/2020,0988,PPP,4RB PARADISE LLC,2245 W. SHANGRI LA RD,PHOENIX,AZ,85029-4813,02/05/2021,Paid in Full,24,100,180585.0,180586.0,0.0,,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,Y,Y,Existing or more than 2 years old,PHOENIX,MARICOPA,AZ,85029-4813,AZ-08,21.0,562991,White,Not Hispanic or Latino,,180586.0,,,,,,Limited  Liability Company(LLC),426479,"T Bank, National Association",DALLAS,TX,Male Owned,Non-Veteran,,181966.37,01/20/2021
1755568302,01/19/2021,0988,PPS,FIRST CHOICE RESTORATION INC,1310 N MONDEL DR SU 2,GILBERT,AZ,85233,12/04/2021,Paid in Full,60,100,198740.0,198740.0,0.0,,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,N,N,Existing or more than 2 years old,GILBERT,MARICOPA,AZ,85233,AZ-05,18.0,238990,Unanswered,Not Hispanic or Latino,1.0,198736.0,,,,,,Corporation,426479,"T Bank, National Association",DALLAS,TX,Male Owned,Non-Veteran,,200411.59,11/24/2021
2127717307,04/29/2020,0988,PPP,"C CHRIS MURPHY, DDS, MS, PLLC",5355 E HIGH ST,PHOENIX,AZ,85054-5481,05/07/2021,Paid in Full,24,100,150549.0,150549.0,0.0,,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,N,N,Existing or more than 2 years old,PHOENIX,MARICOPA,AZ,85054-5481,AZ-01,11.0,621210,Unanswered,Unknown/NotStated,,150549.0,,,,,,Limited  Liability Company(LLC),426479,"T Bank, National Association",DALLAS,TX,Unanswered,Unanswered,,151963.75,04/12/2021
6133417000,04/06/2020,0988,PPP,"MUEBLERIA DEL SOL, INC.",3925 W. Adams Street Suite 1,PHOENIX,AZ,85009-4610,07/07/2021,Paid in Full,24,100,292650.0,292651.0,0.0,,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,Y,Y,New Business or 2 years or less,PHOENIX,MARICOPA,AZ,85009-4610,AZ-03,20.0,442110,White,Hispanic or Latino,,292651.0,,,,,,Corporation,426479,"T Bank, National Association",DALLAS,TX,Male Owned,Non-Veteran,,295970.38,06/02/2021
6177877000,04/06/2020,0988,PPP,KEITH A TANKO INC.,PO BOX 430,CHANDLER,AZ,85244-0430,03/13/2021,Paid in Full,24,100,174720.0,174720.0,0.0,,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,N,Y,Existing or more than 2 years old,CHANDLER,MARICOPA,AZ,85244-0430,AZ-04,23.0,238910,White,Not Hispanic or Latino,,174720.0,,,,,,Corporation,426479,"T Bank, National Association",DALLAS,TX,Male Owned,Non-Veteran,,176132.12,02/03/2021
1747628307,01/19/2021,0988,PPS,CRYSTAL CARROLL,8825 E 23rd Ave,Phoenix,AZ,85021,07/07/2021,Paid in Full,60,100,555307.0,555307.0,0.0,,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,N,Y,Existing or more than 2 years old,Phoenix,MARICOPA,AZ,85021,AZ-06,52.0,519190,Unanswered,Unknown/NotStated,1.0,555304.0,,,,,,Corporation,426479,"T Bank, National Association",DALLAS,TX,Unanswered,Unanswered,,557513.01,06/15/2021
2953117110,04/11/2020,0988,PPP,"ACCUSEARCH, INC.",8825 E. 23RD AVE Suite 199,PHOENIX,AZ,85021-4148,12/05/2020,Paid in Full,24,100,555307.0,555307.0,0.0,,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,N,Y,Existing or more than 2 years old,PHOENIX,MARICOPA,AZ,85021-4148,AZ-08,38.0,531210,Unanswered,Not Hispanic or Latino,,555307.0,,,,,,Corporation,426479,"T Bank, National Association",DALLAS,TX,Male Owned,Non-Veteran,,558577.99,11/17/2020
2619157301,04/29/2020,0988,PPP,"BRAD THE DENTIST, PLLC",9304 E Raintree Dr. Suite 100,Scottsdale,AZ,85260,03/13/2021,Paid in Full,24,100,158598.0,158598.0,0.0,,426479,"T Bank, National Association","16200 Dallas Pkwy, Ste 190",DALLAS,TX,75248-2637,U,N,N,New Business or 2 years or less,Scottsdale,MARICOPA,AZ,85260-0001,AZ-01,12.0,621210,Unanswered,Unknown/NotStated,,158598.0,,,,,,Limited  Liability Company(LLC),426479,"T Bank, National Association",DALLAS,TX,Male Owned,Unanswered,,159823.33,02/18/2021
4116867103,04/12/2020,0988,PPP,"LIBERTY BUICK, INC",8737 W Bell Rd,PEORIA,AZ,85382-3709,05/12/2021,Paid in Full,24,100,1464052.0,1350545.0,0.0,,426652,Ally Bank,200 W Civic Center Dr,SANDY,UT,84070-4207,U,N,N,Existing or more than 2 years old,PEORIA,MARICOPA,AZ,85382-3709,AZ-08,121.0,441110,Unanswered,Unknown/NotStated,,1350545.0,,,,,,Corporation,426652,Ally Bank,SANDY,UT,Unanswered,Unanswered,,1363600.27,04/05/2021
4097897105,04/12/2020,0988,PPP,"FINDLAY-CORDER, LLC",5160 N. Test Dr,FLAGSTAFF,AZ,86004-2928,03/12/2021,Paid in Full,24,100,174915.0,174915.0,0.0,,426652,Ally Bank,200 W Civic Center Dr,SANDY,UT,84070-4207,R,N,N,Existing or more than 2 years old,FLAGSTAFF,COCONINO,AZ,86004-2928,AZ-02,15.0,441110,Unanswered,Unknown/NotStated,,174915.0,,,,,,Limited  Liability Company(LLC),426652,Ally Bank,SANDY,UT,Unanswered,Unanswered,,176411.5,02/24/2021
2943987109,04/11/2020,0988,PPP,"FINDLAY BG PRESCOTT, LLC",1006 COMMERCE DR,PRESCOTT,AZ,86305-3700,07/16/2021,Paid in Full,24,100,518391.0,518391.0,0.0,"General Motors, LLC (Chevrolet, Buick, GM, Cadillac) Dealer Sales and Service Agreement",426652,Ally Bank,200 W Civic Center Dr,SANDY,UT,84070-4207,R,N,N,Existing or more than 2 years old,PRESCOTT,YAVAPAI,AZ,86305-3700,AZ-02,48.0,441110,Unanswered,Unknown/NotStated,,518391.0,,,,,,Limited  Liability Company(LLC),426652,Ally Bank,SANDY,UT,Unanswered,Unanswered,,524381.3,06/11/2021
4086297107,04/12/2020,0988,PPP,"FINDLAY IMPORT CENTER, LLC",5199 N. Test Dr,FLAGSTAFF,AZ,86004-2929,07/16/2021,Paid in Full,24,100,407677.0,407677.0,0.0,,426652,Ally Bank,200 W Civic Center Dr,SANDY,UT,84070-4207,R,N,N,Existing or more than 2 years old,FLAGSTAFF,COCONINO,AZ,86004-2929,AZ-02,37.0,441110,Unanswered,Unknown/NotStated,,407677.0,,,,,,Limited  Liability Company(LLC),426652,Ally Bank,SANDY,UT,Unanswered,Unanswered,,412376.61,06/11/2021
4894557002,04/04/2020,0988,PPP,"LANDMARK MANAGEMENT GROUP, INC.",17767 N PERIMETER DR,SCOTTSDALE,AZ,85255-5442,05/12/2021,Paid in Full,24,100,499300.0,499300.0,0.0,,42701,Foundation One Bank,23804 Cedar Dr,WATERLOO,NE,68069-9501,U,N,N,Existing or more than 2 years old,SCOTTSDALE,MARICOPA,AZ,85255-5442,AZ-01,101.0,531311,Unanswered,Unknown/NotStated,,499300.0,,,,,,Corporation,42701,Foundation One Bank,WATERLOO,NE,Unanswered,Unanswered,,504101.49,03/31/2021
8602467007,04/08/2020,0988,PPP,HOME APPLIANCE SHOWROOMS OF ARIZONA,1450 W ISLANDIA DR,GILBERT,AZ,85233-7009,01/20/2021,Paid in Full,24,100,343500.0,343500.0,0.0,,42701,Foundation One Bank,23804 Cedar Dr,WATERLOO,NE,68069-9501,U,N,N,Existing or more than 2 years old,GILBERT,MARICOPA,AZ,85233-7009,AZ-05,55.0,453998,Unanswered,Unknown/NotStated,,343500.0,,,,,,Partnership,42701,Foundation One Bank,WATERLOO,NE,Male Owned,Unanswered,,345749.22,12/10/2020
4775427006,04/04/2020,0988,PPP,"GREAT WEST HOSPITALITY, INC.",16457 103RD PL,SCOTTSDALE,AZ,85255-8669,06/12/2021,Paid in Full,24,100,919100.0,919100.0,0.0,,42709,F & M Bank,204 N Main St,WEST POINT,NE,68788-1418,U,N,N,Existing or more than 2 years old,SCOTTSDALE,MARICOPA,AZ,85255-8669,AZ-01,200.0,722513,Unanswered,Unknown/NotStated,,919100.0,,,,,,Corporation,42709,F & M Bank,WEST POINT,NE,Unanswered,Unanswered,,929337.75,05/21/2021
2887057106,04/11/2020,0988,PPP,"NEW ENCHANTMENT, LLC",525 BOYNTON CANYON RD,SEDONA,AZ,86336-3041,11/09/2021,Paid in Full,24,100,4098300.0,4098300.0,0.0,,43251,Peapack-Gladstone Bank,"500 Hills Dr, Ste 300",BEDMINSTER,NJ,07921-1538,R,N,N,Existing or more than 2 years old,SEDONA,YAVAPAI,AZ,86336-3041,AZ-02,480.0,238990,Unanswered,Unknown/NotStated,,4098300.0,,,,,,Limited  Liability Company(LLC),43251,Peapack-Gladstone Bank,BEDMINSTER,NJ,Unanswered,Unanswered,,4156462.18,10/04/2021
3547107302,04/29/2020,0988,PPP,"THE DOYLE FIRM, P.C.","1313 East Osborn Road, Ste 220",Phoenix,AZ,85014-5695,06/10/2021,Paid in Full,24,100,169700.0,169700.0,0.0,,434059,Primis Bank,307 Church Lane,TAPPAHANNOCK,VA,22560,U,Y,N,Existing or more than 2 years old,Phoenix,MARICOPA,AZ,85014-5695,AZ-03,15.0,541110,Unanswered,Unknown/NotStated,,169700.0,,,,,,Subchapter S Corporation,434059,Primis Bank,TAPPAHANNOCK,VA,Unanswered,Unanswered,,171415.6,05/13/2021
1533997409,05/04/2020,0988,PPP,"TARGET DATA SYSTEMS, INC.",11545 E Paradise Ln,Scottsdale,AZ,85255,06/16/2021,Paid in Full,24,100,158100.0,158100.0,0.0,,434059,Primis Bank,307 Church Lane,TAPPAHANNOCK,VA,22560,U,N,N,Existing or more than 2 years old,Scottsdale,MARICOPA,AZ,85255-0001,AZ-01,9.0,541511,Unanswered,Unknown/NotStated,,158100.0,,,,,,Subchapter S Corporation,434059,Primis Bank,TAPPAHANNOCK,VA,Unanswered,Unanswered,,159763.3,06/01/2021
4690337309,04/30/2020,0988,PPP,NAMI ENTERPRISES LLC,20802 N. Grayhawk Dr. Unit 1188,Scottsdale,AZ,85255-6437,02/18/2021,Paid in Full,24,100,317800.0,317800.0,0.0,,434059,Primis Bank,307 Church Lane,TAPPAHANNOCK,VA,22560,U,N,N,Existing or more than 2 years old,Scottsdale,MARICOPA,AZ,85255-6437,AZ-01,38.0,722513,Unanswered,Unknown/NotStated,,317800.0,,,,,,Limited  Liability Company(LLC),434059,Primis Bank,TAPPAHANNOCK,VA,Unanswered,Unanswered,,319994.13,01/19/2021
9455747110,04/15/2020,0988,PPP,"FOUNDATIONS INVESTMENT ADVISORS, LLC",10575 N 114th Street,SCOTTSDALE,AZ,85259-4908,02/05/2021,Paid in Full,24,100,336640.0,336640.0,0.0,,26432,Community National Bank,210 Main St,SENECA,KS,66538-1922,U,N,N,Existing or more than 2 years old,SCOTTSDALE,MARICOPA,AZ,85259-4908,AZ-01,21.0,523999,Unanswered,Unknown/NotStated,,336640.0,,,,,,Limited  Liability Company(LLC),434137,Community National Bank,Topeka,KS,Male Owned,Non-Veteran,,338902.97,12/21/2020
8161447103,04/15/2020,0988,PPP,MEDICAL LINEN SERVICES LLC,3406 W Weldon Ave,Phoenix,AZ,85017,08/18/2021,Paid in Full,24,100,198800.0,198800.0,0.0,,434162,"Citizens Bank, National Association",1 Citizens Plaza,PROVIDENCE,RI,02903-1344,U,Y,Y,Existing or more than 2 years old,Phoenix,MARICOPA,AZ,85017-0001,AZ-03,22.0,812332,Unanswered,Not Hispanic or Latino,,198800.0,,,,,,Limited  Liability Company(LLC),434162,"Citizens Bank, National Association",PROVIDENCE,RI,Male Owned,Non-Veteran,,189788.61,07/02/2021
8046917107,04/15/2020,0988,PPP,"BREDE-ARIZONA, INC.",2501 East Magnolia Street,Phoenix,AZ,85034,11/20/2021,Paid in Full,24,100,588300.0,588300.0,0.0,,434162,"Citizens Bank, National Association",1 Citizens Plaza,PROVIDENCE,RI,02903-1344,U,Y,N,Existing or more than 2 years old,Phoenix,MARICOPA,AZ,85034-0602,AZ-03,45.0,541990,Unanswered,Unknown/NotStated,,588300.0,,,,,,Subchapter S Corporation,434162,"Citizens Bank, National Association",PROVIDENCE,RI,Unanswered,Unanswered,,397795.6,09/10/2021
5852137110,04/14/2020,0988,PPP,"MAVERICK PERFORMANCE PRODUCTS, LLC",5950 S. Cooper Rd. Ste 3,CHANDLER,AZ,85249-2201,06/03/2020,Paid in Full,24,100,190301.3,190301.3,0.0,,434580,Bryant Bank,1550 McFarland Blvd North,TUSCALOOSA,AL,35406-2211,U,N,N,Existing or more than 2 years old,CHANDLER,MARICOPA,AZ,85249-2201,AZ-05,16.0,324191,Unanswered,Unknown/NotStated,,190301.3,,,,,,Limited  Liability Company(LLC),434580,Bryant Bank,TUSCALOOSA,AL,Unanswered,Unanswered,,191823.71,02/04/2021
8243498303,01/29/2021,0988,PPS,ORIZZONTE GROUP LLC,231 State Route 179,Sedona,AZ,86336,09/15/2022,Paid in Full,60,100,472800.0,472800.0,0.0,,434581,St. Louis Bank,9811 S Forty Dr,St. Louis,MO,63124-1136,R,N,N,Existing or more than 2 years old,Sedona,YAVAPAI,AZ,86336,AZ-01,64.0,722511,Unanswered,Unknown/NotStated,1.0,472798.0,,,,,,Limited  Liability Company(LLC),434581,St. Louis Bank,St. Louis,MO,Male Owned,Non-Veteran,,480141.53,08/23/2022
1332958604,03/13/2021,0988,PPS,KABUKI GLENDALE INC.,6770 N Sunrise Blvd,Glendale,AZ,85305-3171,07/13/2022,Paid in Full,60,100,350000.0,350000.0,0.0,,434588,Open Bank,"1000 Wilshire Blvd, Ste 500",LOS ANGELES,CA,90017-2462,U,N,N,Existing or more than 2 years old,Glendale,MARICOPA,AZ,85305-3171,AZ-08,87.0,722511,Asian,Not Hispanic or Latino,1.0,349997.0,,,,,,Corporation,434588,Open Bank,LOS ANGELES,CA,Male Owned,Non-Veteran,,354363.01,06/16/2022
9290128501,03/12/2021,0988,PPS,KABUKI TEMPE INC.,2000 E Rio Salado Pkwy,Tempe,AZ,85281-4877,07/13/2022,Paid in Full,60,100,350000.0,350000.0,0.0,,434588,Open Bank,"1000 Wilshire Blvd, Ste 500",LOS ANGELES,CA,90017-2462,U,Y,N,Existing or more than 2 years old,Tempe,MARICOPA,AZ,85281-4877,AZ-09,61.0,722511,Asian,Not Hispanic or Latino,1.0,349997.0,,,,,,Corporation,434588,Open Bank,LOS ANGELES,CA,Male Owned,Non-Veteran,,354478.08,06/28/2022
6013037108,04/14/2020,0988,PPP,"ARIZONA SUNSHINE RANCHES, INC.",14301 E SPEEDWAY BLVD,TUCSON,AZ,85748-7138,06/03/2020,Paid in Full,24,100,707464.0,707464.0,0.0,,434701,Tradition Capital Bank,100 West Lake St,WAYZATA,MN,55391,U,N,N,Existing or more than 2 years old,TUCSON,PIMA,AZ,85748-7138,AZ-06,152.0,721110,Unanswered,Unknown/NotStated,35373.0,530598.0,141493.0,,,,,Subchapter S Corporation,434701,Tradition Capital Bank,WAYZATA,MN,Unanswered,Unanswered,,713937.78,03/17/2021
8800057003,04/08/2020,0988,PPP,"IMPACT SIGN & GRAPHICS, LLC",5246 S. 40TH ST,PHOENIX,AZ,85040-3909,02/20/2021,Paid in Full,24,100,241277.97,241277.97,0.0,,112407,Enterprise Bank & Trust,150 N Meramec Ave,CLAYTON,MO,63105-3779,U,N,Y,Existing or more than 2 years old,PHOENIX,MARICOPA,AZ,85040-3909,AZ-03,44.0,454390,Unanswered,Not Hispanic or Latino,,241277.97,,,,,,Limited  Liability Company(LLC),435110,Enterprise Bank & Trust,CERRITOS,CA,Male Owned,Non-Veteran,,243234.64,02/11/2021
5552668502,03/01/2021,0988,PPS,915 APACHE LLC,1333 S Rural Rd,Tempe,AZ,85281-6807,07/12/2022,Paid in Full,60,100,457100.0,457100.0,0.0,Moxy Hotels,112407,Enterprise Bank & Trust,150 N Meramec Ave,CLAYTON,MO,63105-3779,U,Y,Y,Existing or more than 2 years old,Tempe,MARICOPA,AZ,85281-6807,AZ-04,40.0,721110,Unanswered,Unknown/NotStated,1.0,457094.0,,,,,,Limited  Liability Company(LLC),435110,Enterprise Bank & Trust,CERRITOS,CA,Unanswered,Unanswered,,462877.24,06/09/2022
5607627002,04/06/2020,0988,PPP,"915 APACHE, LLC",1333 S RURAL RD,TEMPE,AZ,85281-6807,10/21/2021,Paid in Full,24,100,326500.0,326500.0,0.0,,112407,Enterprise Bank & Trust,150 N Meramec Ave,CLAYTON,MO,63105-3779,U,Y,Y,Existing or more than 2 years old,TEMPE,MARICOPA,AZ,85281-6807,AZ-04,46.0,721110,Unanswered,Unknown/NotStated,,326500.0,,,,,,Limited  Liability Company(LLC),435110,Enterprise Bank & Trust,CERRITOS,CA,Unanswered,Unanswered,,330944.03,09/07/2021
2680999003,05/18/2021,0988,PPS,CHIPTON-ROSS INC.,3370 N Hayden Rd Ste 123-510,Scottsdale,AZ,85251-6632,08/09/2022,Paid in Full,60,100,2000000.0,2000000.0,0.0,,112407,Enterprise Bank & Trust,150 N Meramec Ave,CLAYTON,MO,63105-3779,U,N,Y,Existing or more than 2 years old,Scottsdale,MARICOPA,AZ,85251-6632,AZ-01,218.0,541330,Unanswered,Not Hispanic or Latino,1.0,1999995.0,,,,,,Corporation,435110,Enterprise Bank & Trust,CERRITOS,CA,Female Owned,Non-Veteran,,2023555.56,07/26/2022
8681207203,04/28/2020,0988,PPP,"CORNERTURN, LLC.",3800 Fallen Oak Dr,Prescott,AZ,86305-4600,03/17/2021,Paid in Full,24,100,248000.0,248000.0,0.0,,112407,Enterprise Bank & Trust,150 N Meramec Ave,CLAYTON,MO,63105-3779,R,N,N,Existing or more than 2 years old,Prescott,YAVAPAI,AZ,86305-4600,AZ-02,15.0,334419,Unanswered,Unknown/NotStated,,248000.0,,,,,,Limited  Liability Company(LLC),435110,Enterprise Bank & Trust,CERRITOS,CA,Unanswered,Unanswered,,250011.18,02/25/2021
3742307102,04/12/2020,0988,PPP,"HABITAT RENOVATIONS, LLC",8101 MCDOWELL RD,SCOTTSDALE,AZ,85257-3877,01/13/2021,Paid in Full,24,100,281460.0,281460.0,0.0,,436276,Idaho First Bank,475 E Deinhard Ln,MCCALL,ID,83638-4800,U,N,N,Existing or more than 2 years old,SCOTTSDALE,MARICOPA,AZ,85257-3877,AZ-01,23.0,236118,Unanswered,Unknown/NotStated,,281460.0,,,,,,Limited  Liability Company(LLC),436276,Idaho First Bank,MCCALL,ID,Male Owned,Non-Veteran,,283441.79,12/30/2020
7788517110,04/14/2020,0988,PPP,CHARLES A DAVIS DDS MS PC,716 N COUNTRY CLUB RD,TUCSON,AZ,85716-4506,05/18/2021,Paid in Full,24,100,256900.0,256900.0,0.0,,436276,Idaho First Bank,475 E Deinhard Ln,MCCALL,ID,83638-4800,U,N,N,Existing or more than 2 years old,TUCSON,PIMA,AZ,85716-4506,AZ-07,30.0,621210,Unanswered,Unknown/NotStated,,256900.0,,,,,,Corporation,436276,Idaho First Bank,MCCALL,ID,Unanswered,Unanswered,,259532.35,04/29/2021
8101927201,04/28/2020,0988,PPP,GARY L. BETHUNE & ASSOCIATES P.C.,14435 N. 7th Street Ste. 201,Phoenix,AZ,85022,06/17/2021,Paid in Full,24,100,345371.52,345371.52,0.0,,436276,Idaho First Bank,475 E Deinhard Ln,MCCALL,ID,83638-4800,U,N,N,Existing or more than 2 years old,Phoenix,MARICOPA,AZ,85022-1000,AZ-01,16.0,541110,Unanswered,Unknown/NotStated,,345371.52,,,,,,Corporation,436276,Idaho First Bank,MCCALL,ID,Unanswered,Unanswered,,349042.87,05/24/2021
9046007208,04/28/2020,0988,PPP,"DESERT TACO, LLC",17704 N. 92nd place,scottsdale,AZ,85255-6245,05/18/2021,Paid in Full,24,100,673043.12,673043.12,0.0,,436276,Idaho First Bank,475 E Deinhard Ln,MCCALL,ID,83638-4800,U,N,N,Existing or more than 2 years old,scottsdale,MARICOPA,AZ,85255-6245,AZ-01,86.0,722511,Unanswered,Unknown/NotStated,,673043.12,,,,,,Limited  Liability Company(LLC),436276,Idaho First Bank,MCCALL,ID,Unanswered,Unanswered,,679644.47,04/23/2021
9183967210,04/28/2020,0988,PPP,TANQUE VERDE PEDIATRICS,7507 E. Tanque Verde Road Suite 101,TUCSON,AZ,85715-3668,02/20/2021,Paid in Full,24,100,329328.32,329328.32,0.0,,436276,Idaho First Bank,475 E Deinhard Ln,MCCALL,ID,83638-4800,U,N,N,Existing or more than 2 years old,TUCSON,PIMA,AZ,85715-3668,AZ-06,25.0,621111,Unanswered,Unknown/NotStated,,329328.32,,,,,,Subchapter S Corporation,436276,Idaho First Bank,MCCALL,ID,Unanswered,Unanswered,,331602.04,01/06/2021
5607717201,04/27/2020,0988,PPP,OPCO HATFIELD MEDICAL GROUP,1201 S. Alma School Rd Ste 2000,Mesa,AZ,85210,06/17/2021,Paid in Full,24,100,854432.5,854432.5,0.0,,436276,Idaho First Bank,475 E Deinhard Ln,MCCALL,ID,83638-4800,U,Y,Y,New Business or 2 years or less,Mesa,MARICOPA,AZ,85210-0100,AZ-04,156.0,622110,Unanswered,Unknown/NotStated,,854432.5,,,,,,Limited  Liability Company(LLC),436276,Idaho First Bank,MCCALL,ID,Unanswered,Unanswered,,863913.19,06/09/2021
6843147007,04/07/2020,0988,PPP,PROFIT SEEKERS INC,1440 W ELLIOT RD,GILBERT,AZ,85233-5100,02/05/2021,Paid in Full,24,100,886500.0,886500.0,0.0,,436696,OakStar Bank,1020 E Battlefield Rd,SPRINGFIELD,MO,65807-5111,U,N,N,Existing or more than 2 years old,GILBERT,MARICOPA,AZ,85233-5100,AZ-05,49.0,541219,Unanswered,Not Hispanic or Latino,,886500.0,,,,,,Corporation,436696,OakStar Bank,SPRINGFIELD,MO,Female Owned,Unanswered,,893296.5,01/20/2021
1328537205,04/15/2020,0988,PPP,VARCOMM HOLDINGS INC.,9950 W Van Buren St Ste 135,AVONDALE,AZ,85323-5320,03/06/2021,Paid in Full,24,100,187500.0,187500.0,0.0,,437143,"California International Bank, A National Banking Association","15606 Brookhurst St, Ste C-D",WESTMINSTER,CA,92683-7582,U,N,N,Existing or more than 2 years old,AVONDALE,MARICOPA,AZ,85323-5320,AZ-07,13.0,517919,Unanswered,Unknown/NotStated,,187500.0,,,,,,Corporation,437143,"California International Bank, A National Banking Association",WESTMINSTER,CA,Unanswered,Unanswered,,188938.36,02/01/2021
5650637000,04/06/2020,0988,PPP,"COPPER STATE RUBBER OF ARIZONA, INC.",10485 W ROOSEVELT ST,AVONDALE,AZ,85323-5006,12/24/2020,Paid in Full,24,100,525000.0,525000.0,0.0,,437878,b1BANK,"500 Laurel St, Ste 101",BATON ROUGE,LA,70801-1811,U,N,N,Existing or more than 2 years old,AVONDALE,MARICOPA,AZ,85323-5006,AZ-07,47.0,326220,Unanswered,Unknown/NotStated,,525000.0,,,,,,Corporation,440904,b1BANK,PASADENA,TX,Male Owned,Unanswered,,528265.07,11/23/2020
4310168508,02/25/2021,0988,PPS,SABRIENT SYSTEMS LLC,300 W Clarendon Ave Ste 405,Phoenix,AZ,85013-3424,10/07/2021,Paid in Full,60,100,257863.92,257863.92,0.0,,441973,American Riviera Bank,1033 Anacapa St,SANTA BARBARA,CA,93101-2102,U,Y,N,Existing or more than 2 years old,Phoenix,MARICOPA,AZ,85013-3424,AZ-03,10.0,523930,Unanswered,Unknown/NotStated,1.0,257860.92,,,,,,Limited  Liability Company(LLC),441973,American Riviera Bank,SANTA BARBARA,CA,Unanswered,Unanswered,,259060.12,09/01/2021
5422907007,04/05/2020,0988,PPP,"OREMUS MATERIALS, INC.",10100 AVRA VALLEY RD,MARANA,AZ,85653-9345,06/02/2021,Paid in Full,24,100,458800.0,458800.0,0.0,,442348,Signature Bank,"9450 W Bryn Mawr Ave, Ste 300",ROSEMONT,IL,60018-5248,U,N,N,Existing or more than 2 years old,MARANA,PIMA,AZ,85653-9345,AZ-06,45.0,327320,Unanswered,Unknown/NotStated,,458800.0,,,,,,Limited  Liability Company(LLC),442348,Signature Bank,ROSEMONT,IL,Male Owned,Unanswered,,462992.92,03/11/2021
8126218410,02/12/2021,0988,PPS,ANEWCO PRODUCTS LLC,1800 S Research Loop,Tucson,AZ,85710-6711,01/20/2022,Paid in Full,60,100,747216.0,747216.0,0.0,,4426,Bank OZK,18000 Cantrell Rd,LITTLE ROCK,AR,72223-9729,U,Y,N,Existing or more than 2 years old,Tucson,PIMA,AZ,85710-6711,AZ-07,75.0,332710,Unanswered,Not Hispanic or Latino,1.0,747214.0,,,,,,Limited  Liability Company(LLC),4426,Bank OZK,LITTLE ROCK,AR,Female Owned,Non-Veteran,,753725.99,12/28/2021
5776398405,02/09/2021,0988,PPS,PETERESA LLC,6729 N 57th Dr,Glendale,AZ,85301-3216,12/24/2021,Paid in Full,60,100,350976.46,350976.46,0.0,,443364,Milestone Bank,"310 S Main St, Ste 900",Salt Lake City,UT,84101,U,Y,Y,Existing or more than 2 years old,Glendale,MARICOPA,AZ,85301-3216,AZ-03,33.0,722511,Unanswered,Not Hispanic or Latino,1.0,350971.46,,,,,,Limited  Liability Company(LLC),443364,Milestone Bank,Salt Lake City,UT,Female Owned,Non-Veteran,,353062.82,09/15/2021
