Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Wanted: Chainsaws Garden Tractors snowmobiles and Engines, Nov 11, &excats=134-40&min_price=5000001, Idaho, Twin Falls, For Sale-Wanted, Wanted, https://twinfalls.craigslist.org/wan/d/twin-falls-wanted-chainsaws-garden/6999798860.html,Want,2019-11-11,US,2019-11-21
(JOHN DEERE) END OF YEAR COMPACT CONSTRUCTION SALE, Nov 11, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Farm and Garden, https://atlanta.craigslist.org/nat/grq/d/dacula-john-deere-end-of-year-compact/7017848735.html,,2019-11-11,US,2019-11-21
??Trees Cut ?TREE REMOVAL TRIMMING TREE SERVICE TREE PRUNING TREE, Nov 11, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Farm and Garden, https://atlanta.craigslist.org/nat/grq/d/marietta-trees-cut-tree-removal/7017758394.html,,2019-11-11,US,2019-11-21
FORD DUALLY ALUMINUM WHEELS WANTED, Nov 11, &excats=134-40&min_price=5000001, New Mexico, Albuquerque, For Sale-Wanted, Wanted, https://albuquerque.craigslist.org/wan/d/albuquerque-ford-dually-aluminum-wheels/7005334407.html,Want,2019-11-11,US,2019-11-21
AERON CHAIRS WANTED ii Buy Aeron Chairs Herman Miller, Nov 11, &excats=134-40&min_price=5000001, District of Columbia, Washington, For Sale-Wanted, Furniture, https://washingtondc.craigslist.org/nva/fud/d/olney-aeron-chairs-wanted-ii-buy-aeron/7017883254.html,Want,2019-11-11,US,2019-11-21
Barn Wood, Nov 11, &excats=134-40&min_price=5000001, Michigan, Lansing, For Sale-Wanted, Wanted, https://lansing.craigslist.org/wan/d/dewitt-barn-wood/7018288821.html,,2019-11-11,US,2019-11-21
Trade, Nov 10, &excats=134-40&min_price=5000001, Arizona, Prescott, For Sale-Wanted, Sporting Goods, https://prescott.craigslist.org/spo/d/prescott-trade/7007066473.html,,2019-11-10,US,2019-11-21
Tools and other items, Nov 10, &excats=134-40&min_price=5000001, Wisconsin, Milwaukee, For Sale-Wanted, Tools, https://milwaukee.craigslist.org/tls/d/milwaukee-tools-and-other-items/7017177965.html,,2019-11-10,US,2019-11-21
Found a bow in the Bowler area, Nov 10, &excats=134-40&min_price=5000001, Wisconsin, Wausau, For Sale-Wanted, Sporting Goods, https://wausau.craigslist.org/spo/d/bowler-found-bow-in-the-bowler-area/7017598506.html,,2019-11-10,US,2019-11-21
2014 Ford Expedition EL 4WD 4dr Limited, Nov 10, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2014-ford-expedition-el-4wd-4dr/7017595307.html,,2019-11-10,US,2019-11-21
2014 Nissan Maxima 4dr Sdn 3.5 SV Premium, Nov 10, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2014-nissan-maxima-4dr-sdn-35-sv/7017439015.html,,2019-11-10,US,2019-11-21
2008 HUMMER H2 4WD 4dr SUV, Nov 10, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2008-hummer-h2-4wd-4dr-suv/7017409311.html,,2019-11-10,US,2019-11-21
2011 Lincoln MKX FWD 4dr, Nov 10, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2011-lincoln-mkx-fwd-4dr/7017379236.html,,2019-11-10,US,2019-11-21
2011 Ram 1500 4WD Reg Cab 140.5&quot; ST, Nov 10, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2011-ram-wd-reg-cab-1405-st/7017350300.html,,2019-11-10,US,2019-11-21
2012 Ford F-150 4WD SuperCrew 145 XL, Nov 10, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2012-ford-150-4wd-supercrew-145/7017350132.html,,2019-11-10,US,2019-11-21
Sir T&#39;s Trailorium LLC., Nov 10, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, General, https://denver.craigslist.org/for/d/colorado-springs-sir-ts-trailorium-llc/7017201376.html,,2019-11-10,US,2019-11-21
Zion Prizm rare red/black snakeskin auto, Nov 10, &excats=134-40&min_price=5000001, Louisiana, New Orleans, For Sale-Wanted, Collectibles, https://neworleans.craigslist.org/clt/d/milwaukee-zion-prizm-rare-red-black/7017560625.html,,2019-11-10,US,2019-11-21
Cinder blocks, Nov 10, &excats=134-40&min_price=5000001, North Carolina, Boone, For Sale-Wanted, Materials, https://boone.craigslist.org/mat/d/jefferson-cinder-blocks/7017700033.html,,2019-11-10,US,2019-11-21
BUYING VIDEO GAMES AND CONSOLES $$$ FOR CHRISTMAS, Nov 10, &excats=134-40&min_price=5000001, Ohio, Columbus, For Sale-Wanted, Video Gaming, https://columbus.craigslist.org/vgm/d/hilliard-buying-video-games-and/7017317454.html,,2019-11-10,US,2019-11-21
BUYING VIDEO GAMES AND CONSOLES $$$ FOR CHRISTMAS, Nov 10, &excats=134-40&min_price=5000001, Ohio, Columbus, For Sale-Wanted, Wanted, https://columbus.craigslist.org/wan/d/hilliard-buying-video-games-and/7017316088.html,,2019-11-10,US,2019-11-21
Grey&#39;s Anatomy scrub sets, Nov 10, &excats=134-40&min_price=5000001, New York, Albany, For Sale-Wanted, Clothes, https://albany.craigslist.org/clo/d/greys-anatomy-scrub-sets/7008145988.html,,2019-11-10,US,2019-11-21
Sterling silver rings, Nov 10, &excats=134-40&min_price=5000001, New York, Binghamton, For Sale-Wanted, Jewelry, https://binghamton.craigslist.org/jwl/d/binghamton-sterling-silver-rings/6999683527.html,,2019-11-10,US,2019-11-21
4 Cemetary lots, Nov 10, &excats=134-40&min_price=5000001, Iowa, Cedar Rapids, For Sale-Wanted, General, https://cedarrapids.craigslist.org/for/d/fairfax-4-cemetary-lots/7017439096.html,,2019-11-10,US,2019-11-21
Home or hunting lodge, Nov 10, &excats=134-40&min_price=5000001, Iowa, Sioux City, For Sale-Wanted, Farm and Garden, https://siouxcity.craigslist.org/grd/d/bloomfield-home-or-hunting-lodge/6998962988.html,,2019-11-10,US,2019-11-21
WTB Paying cash for vintage toys video games action figures and more, Nov 10, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Wanted, https://pittsburgh.craigslist.org/wan/d/monroeville-wtb-paying-cash-for-vintage/7011285525.html,,2019-11-10,US,2019-11-21
Collectibles for everyone..., Nov 10, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, General, https://pittsburgh.craigslist.org/for/d/pittsburgh-collectibles-for-everyone/7017423219.html,,2019-11-10,US,2019-11-21
Hockey gear Ice/Roller/Deck/Street, Nov 10, &excats=134-40&min_price=5000001, Pennsylvania, York, For Sale-Wanted, Sporting Goods, https://york.craigslist.org/spo/d/red-lion-hockey-gear-ice-roller-deck/7017175209.html,,2019-11-10,US,2019-11-21
Harley M50, Nov 10, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Motorcycle Parts, https://kansascity.craigslist.org/mpo/d/moberly-harley-m50/7017467376.html,,2019-11-10,US,2019-11-21
Coca-Cola Menu Sign 6ft, Nov 10, &excats=134-40&min_price=5000001, Missouri, Springfield, For Sale-Wanted, Collectibles, https://springfield.craigslist.org/clt/d/ozark-coca-cola-menu-sign-6ft/7003634434.html,,2019-11-10,US,2019-11-21
Harley m50, Nov 10, &excats=134-40&min_price=5000001, Missouri, St Louis, For Sale-Wanted, Motorcycle Parts, https://stlouis.craigslist.org/mpo/d/moberly-harley-m50/7017457796.html,,2019-11-10,US,2019-11-21
Dodge parts, Nov 10, &excats=134-40&min_price=5000001, Oklahoma, Tulsa, For Sale-Wanted, Auto Parts by Owner, https://tulsa.craigslist.org/pts/d/chelsea-dodge-parts/7017547527.html,,2019-11-10,US,2019-11-21
WANTED Roseville pottery, Nov 10, &excats=134-40&min_price=5000001, Vermont, Vermont, For Sale-Wanted, Wanted, https://vermont.craigslist.org/wan/d/south-barre-wanted-roseville-pottery/7010145443.html,Want,2019-11-10,US,2019-11-21
90% Loan To Cost Construction Loan, Nov 10, &excats=134-40&min_price=5000001, New Jersey, South Jersey, For Sale-Wanted, Heavy Equipment, https://southjersey.craigslist.org/hvo/d/cherry-hill-90-loan-to-cost/7017547762.html,,2019-11-10,US,2019-11-21
????Iphone wanted????cash????????, Nov 10, &excats=134-40&min_price=5000001, Florida, Orlando, For Sale-Wanted, Wanted, https://orlando.craigslist.org/wad/d/dearing-iphone-wantedcash/7017492674.html,Want,2019-11-10,US,2019-11-21
????Iphone wanted????cash????????, Nov 10, &excats=134-40&min_price=5000001, Florida, Orlando, For Sale-Wanted, Wanted, https://orlando.craigslist.org/wad/d/dearing-iphone-wantedcash/7017261955.html,Want,2019-11-10,US,2019-11-21
$$ WE BUY ALL IPHONE 11 11 PRO MAX BRAND NEW --WILL PAY TOP CASH $$$, Nov 10, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-we-buy-all-iphone-pro-max-brand/7017271982.html,,2019-11-10,US,2019-11-21
Trying to sell my Soul, Nov 10, &excats=134-40&min_price=5000001, Nevada, Las Vegas, For Sale-Wanted, General, https://lasvegas.craigslist.org/for/d/las-vegas-trying-to-sell-my-soul/7017688740.html,,2019-11-10,US,2019-11-21
Cash for cars any year any make, Nov 10, &excats=134-40&min_price=5000001, Nevada, Las Vegas, For Sale-Wanted, Wanted, https://lasvegas.craigslist.org/wan/d/las-vegas-cash-for-cars-any-year-any/7012431218.html,,2019-11-10,US,2019-11-21
Faux brick, Nov 10, &excats=134-40&min_price=5000001, South Carolina, Columbia, For Sale-Wanted, Materials, https://columbia.craigslist.org/mat/d/gaston-faux-brick/7017436227.html,,2019-11-10,US,2019-11-21
Jeeps for sale!! Wranglers and CJ7, Nov 10, &excats=134-40&min_price=5000001, Kentucky, Lexington, For Sale-Wanted, Cars And Trucks, https://lexington.craigslist.org/cto/d/london-jeeps-for-sale-wranglers-and-cj7/7017687540.html,,2019-11-10,US,2019-11-21
Parting out 2008 nissan altima 2.5, Nov 10, &excats=134-40&min_price=5000001, California, Inland Empire, For Sale-Wanted, Auto Parts by Owner, https://inlandempire.craigslist.org/pts/d/riverside-parting-out-2008-nissan/7000299909.html,,2019-11-10,US,2019-11-21
CASH CASH CASH FOR IPHONES & SMARTPHONES, Nov 10, &excats=134-40&min_price=5000001, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-cash-cash-cash-for-iphones/7017594353.html,,2019-11-10,US,2019-11-21
97 Lincoln Viii, Nov 10, &excats=134-40&min_price=5000001, California, Merced, For Sale-Wanted, Wanted, https://merced.craigslist.org/wan/d/chowchilla-97-lincoln-viii/7017682394.html,,2019-11-10,US,2019-11-21
Free, Nov 10, &excats=134-40&min_price=5000001, California, Merced, For Sale-Wanted, Farm and Garden, https://merced.craigslist.org/grd/d/dearing-free/7017408333.html,,2019-11-10,US,2019-11-21
Restaurant equipment, Nov 10, &excats=134-40&min_price=5000001, California, Modesto, For Sale-Wanted, Appliance by Owner, https://modesto.craigslist.org/app/d/turlock-restaurant-equipment/7005334142.html,,2019-11-10,US,2019-11-21
North Main Street Santa Ana, Nov 10, &excats=134-40&min_price=5000001, California, Orange County, For Sale-Wanted, General, https://orangecounty.craigslist.org/for/d/santa-ana-north-main-street-santa-ana/7017606102.html,,2019-11-10,US,2019-11-21
Living Room Couch Chairs  And Hutch$40/20, Nov 10, &excats=134-40&min_price=5000001, California, Orange County, For Sale-Wanted, Furniture, https://orangecounty.craigslist.org/fuo/d/orange-living-room-couch-chairs-and/7017446495.html,,2019-11-10,US,2019-11-21
DMV Cleared license plates, Nov 10, &excats=134-40&min_price=5000001, California, Orange County, For Sale-Wanted, Auto Parts by Owner, https://orangecounty.craigslist.org/pts/d/irvine-dmv-cleared-license-plates/7017206697.html,,2019-11-10,US,2019-11-21
Electric guitar signed by Slash from Guns and Roses., Nov 10, &excats=134-40&min_price=5000001, California, Palm Springs, For Sale-Wanted, Collectibles, https://palmsprings.craigslist.org/clt/d/thousand-palms-electric-guitar-signed/7017381433.html,,2019-11-10,US,2019-11-21
LOW PRICE AUTO BOY REPAIRS, Nov 10, &excats=134-40&min_price=5000001, California, Sacramento, For Sale-Wanted, Wanted, https://sacramento.craigslist.org/wad/d/sacramento-low-price-auto-boy-repairs/7017374482.html,,2019-11-10,US,2019-11-21
Top Cash for Vintage and Rare Guitars & Gear Free Pro Appraisals, Nov 10, &excats=134-40&min_price=5000001, Wyoming, Wyoming, For Sale-Wanted, NA, https://wyoming.craigslist.org/msd/d/cheyenne-top-cash-for-vintage-and-rare/7017183041.html,,2019-11-10,US,2019-11-21
Need I need a job-Ful Things & More, Nov 10, &excats=134-40&min_price=5000001, Virginia, Richmond, For Sale-Wanted, Jewelry, https://richmond.craigslist.org/jwl/d/henrico-need-need-job-ful-things-more/7017583365.html,Want,2019-11-10,US,2019-11-21
Silver and Gold, Nov 10, &excats=134-40&min_price=5000001, Idaho, Boise, For Sale-Wanted, Wanted, https://boise.craigslist.org/wan/d/caldwell-silver-and-gold/7017185929.html,,2019-11-10,US,2019-11-21
2007 bmw 328i coupe parts only, Nov 10, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Auto Parts by Owner, https://atlanta.craigslist.org/atl/pts/d/hoschton-2007-bmw-328i-coupe-parts-only/7017554368.html,,2019-11-10,US,2019-11-21
??Trees Cut ?TREE REMOVAL TRIMMING TREE SERVICE TREE PRUNING TREE, Nov 10, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Farm and Garden, https://atlanta.craigslist.org/nat/grq/d/marietta-trees-cut-tree-removal/7017211318.html,,2019-11-10,US,2019-11-21
Company looking to buy electrical surplus material, Nov 09, &excats=134-40&min_price=5000001, Arkansas, Little Rock, For Sale-Wanted, Wanted, https://littlerock.craigslist.org/wan/d/fort-worth-company-looking-to-buy/7016564862.html,Want,2019-11-09,US,2019-11-21
Log splitter, Nov 09, &excats=134-40&min_price=5000001, Connecticut, Hartford, For Sale-Wanted, Farm and Garden, https://hartford.craigslist.org/grd/d/pequabuck-log-splitter/7017113580.html,,2019-11-09,US,2019-11-21
Buying all Luxury watches for cash, Nov 09, &excats=134-40&min_price=5000001, Connecticut, Hartford, For Sale-Wanted, Jewelry, https://hartford.craigslist.org/jwl/d/southington-buying-all-luxury-watches/7017079049.html,,2019-11-09,US,2019-11-21
Refrigerador Range & dishwasher, Nov 09, &excats=134-40&min_price=5000001, Arizona, Tucson, For Sale-Wanted, Appliance by Owner, https://tucson.craigslist.org/app/d/sahuarita-refrigerador-range-dishwasher/7016807709.html,,2019-11-09,US,2019-11-21
We&#39;d Love to Buy Your Manufactured Home, Nov 09, &excats=134-40&min_price=5000001, Arizona, Tucson, For Sale-Wanted, Wanted, https://tucson.craigslist.org/wad/d/tucson-wed-love-to-buy-your/7016781662.html,,2019-11-09,US,2019-11-21
Wedding Items, Nov 09, &excats=134-40&min_price=5000001, Wisconsin, La Crosse, For Sale-Wanted, General, https://lacrosse.craigslist.org/for/d/west-salem-wedding-items/7016796776.html,,2019-11-09,US,2019-11-21
Wedding Signs, Nov 09, &excats=134-40&min_price=5000001, Wisconsin, La Crosse, For Sale-Wanted, General, https://lacrosse.craigslist.org/for/d/west-salem-wedding-signs/7016776100.html,,2019-11-09,US,2019-11-21
American Girl Collection, Nov 09, &excats=134-40&min_price=5000001, Wisconsin, Madison, For Sale-Wanted, Toys And Games, https://madison.craigslist.org/tag/d/platteville-american-girl-collection/7017117993.html,,2019-11-09,US,2019-11-21
2010 Ford F-150 4WD SuperCrew 145&quot; XL King Ranch, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2010-ford-150-4wd-supercrew-145/7017066959.html,,2019-11-09,US,2019-11-21
2015 Chevrolet Silverado 1500 4WD Double Cab 143.5&quot; LS, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2015-chevrolet-silverado-wd/7017028113.html,,2019-11-09,US,2019-11-21
2014 Kia Sorento 2WD 4dr I4 LX, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2014-kia-sorento-2wd-4dr-i4-lx/7016960695.html,,2019-11-09,US,2019-11-21
2014 Ford Expedition EL 4WD 4dr Limited, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2014-ford-expedition-el-4wd-4dr/7016907659.html,,2019-11-09,US,2019-11-21
2018 Dodge Journey SE FWD, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2018-dodge-journey-se-fwd/7016895393.html,,2019-11-09,US,2019-11-21
2011 Ram 1500 4WD Reg Cab 140.5&quot; ST, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2011-ram-wd-reg-cab-1405-st/7016883519.html,,2019-11-09,US,2019-11-21
2016 Dodge Journey AWD 4dr Crossroad, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2016-dodge-journey-awd-4dr/7016871094.html,,2019-11-09,US,2019-11-21
2015 Ford F-150 4WD SuperCrew 145&quot; XLT, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2015-ford-150-4wd-supercrew-145/7016859093.html,,2019-11-09,US,2019-11-21
2016 Ford F-150 4WD SuperCrew 145&quot; XLT, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2016-ford-150-4wd-supercrew-145/7016833778.html,,2019-11-09,US,2019-11-21
2006 Land Rover Range Rover Sport 4dr Wgn HSE, Nov 09, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2006-land-rover-range-rover/7016807781.html,,2019-11-09,US,2019-11-21
Top Cash for Vintage and Rare Guitars & Gear Free Pro Appraisals, Nov 09, &excats=134-40&min_price=5000001, Colorado, Pueblo, For Sale-Wanted, Wanted, https://pueblo.craigslist.org/wad/d/pueblo-top-cash-for-vintage-and-rare/7017182733.html,,2019-11-09,US,2019-11-21
1977 potiac firebird formula limited edition parts, Nov 09, &excats=134-40&min_price=5000001, Minnesota, Mankato, For Sale-Wanted, Auto Parts by Owner, https://mankato.craigslist.org/pts/d/mankato-1977-potiac-firebird-formula/7017087583.html,,2019-11-09,US,2019-11-21
Wanted Carpenter, Nov 09, &excats=134-40&min_price=5000001, North Carolina, Asheville, For Sale-Wanted, Wanted, https://asheville.craigslist.org/wan/d/hendersonville-wanted-carpenter/7016979124.html,Want,2019-11-09,US,2019-11-21
We are your Premier powersports Dealer of the SOUTHERN TIER!, Nov 09, &excats=134-40&min_price=5000001, New York, Binghamton, For Sale-Wanted, ATVs UTVs by Dealer, https://binghamton.craigslist.org/snd/d/vestal-we-are-your-premier-powersports/7016928500.html,,2019-11-09,US,2019-11-21
Enterprise computer systems, Nov 09, &excats=134-40&min_price=5000001, New York, Buffalo, For Sale-Wanted, Computers, https://buffalo.craigslist.org/sys/d/newfane-enterprise-computer-systems/7016562455.html,,2019-11-09,US,2019-11-21
2000 Ford EXLTdition XLT, Nov 09, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Auto Parts by Owner, https://desmoines.craigslist.org/pts/d/berwick-2000-ford-exltdition-xlt/7009643720.html,,2019-11-09,US,2019-11-21
